product_id,category_id,product_name,description,price,cost_price,weight_g,length_cm,height_cm,width_cm,stock_quantity,is_active,created_at
PROD000891,CAT0011,Premium Men's Clothing Business,From weight lot note course attorney discover industry finish less window with training process politics record.,88.64,36.64,21844,96,8,77,491,True,2021-06-17T15:09:20
PROD000892,CAT0003,Mini Headphones Rather,Possible chance machine general operation research huge course partner despite.,60.87,27.38,2597,52,51,43,451,True,2020-04-11T04:55:32
PROD000893,CAT0018,Classic Cycling Close,Recently avoid upon air out page company technology money.,119.11,56.9,29995,9,39,33,88,True,2022-12-18T17:44:17
PROD000894,CAT0013,Pro Shoes Short,Mission west behind range best couple for mind lawyer test beat.,134.71,63.88,264,26,17,50,34,True,2023-03-08T17:19:20
PROD000895,CAT0022,Premium Children's Books Wall,Begin around rate responsibility subject oil memory part participant try difficult price focus for every hospital.,173.92,87.52,3769,84,58,33,172,True,2020-04-13T17:45:26
PROD000896,CAT0015,Classic Bags Without,People his still through reveal another couple kitchen.,72.13,47.36,16574,75,53,76,145,True,2021-10-08T16:52:55
PROD000897,CAT0013,Pro Shoes Include,Letter thank wind general usually sport million former reason stock.,27.1,16.98,6365,25,20,36,201,True,2023-08-18T21:08:23
PROD000898,CAT0009,Classic Garden Tools Security,Wait small manager then difficult side money.,39.49,15.88,923,49,38,73,330,True,2021-01-27T11:31:11
PROD000899,CAT0018,Premium Cycling Item,Fact study field enough simple green hair go.,140.87,88.16,5348,79,5,61,399,True,2023-05-05T10:54:59
PROD000900,CAT0021,Classic Non-Fiction Doctor,Article analysis career improve into next relate finally.,12.42,8.35,19748,83,10,12,60,True,2024-03-22T07:14:03
PROD000901,CAT0026,Ultra Hair Care Writer,Listen know audience model while compare health capital best.,51.54,23.68,15116,44,39,52,142,True,2020-02-16T06:05:24
PROD000902,CAT0025,Mini Makeup Into,Dark participant many economic later act project result free position standard indicate.,20.66,9.39,28458,39,43,16,289,True,2023-10-24T07:29:44
PROD000903,CAT0022,Mini Children's Books Training,Understand staff know civil eight summer college morning style rich sport.,34.28,20.11,3254,80,10,28,202,True,2021-12-12T17:26:37
PROD000904,CAT0007,Pro Kitchen Appliances Eye,Spend catch allow miss on walk authority.,153.57,83.62,23726,56,10,59,437,False,2024-01-10T23:10:51
PROD000905,CAT0021,Mini Non-Fiction Color,Example past black section fine already answer stuff public occur break production pull operation article nothing.,41.65,18.55,16718,85,60,56,128,True,2021-03-16T18:22:17
PROD000906,CAT0002,Ultra Laptops Amount,Kind lot road perhaps traditional note until dark fast.,35.01,23.36,3997,62,53,34,13,True,2021-05-06T22:37:33
PROD000907,CAT0018,Pro Cycling Hope,Born opportunity interview record represent air sort thought.,6.48,3.21,8913,12,14,26,361,True,2023-01-04T07:41:28
PROD000908,CAT0015,Essential Bags Prevent,Available increase television development fear lead newspaper laugh.,81.09,53.36,375,45,8,39,107,True,2021-03-09T15:23:34
PROD000909,CAT0007,Premium Kitchen Appliances Join,Part line second home parent trial reason left brother.,71.85,41.28,9864,35,44,11,264,True,2024-02-16T04:45:21
PROD000910,CAT0030,Essential Baby Toys Space,Successful compare possible red wall low size research area scientist practice wear hour concern.,444.04,262.57,15324,82,10,52,354,True,2021-02-11T21:51:47
PROD000911,CAT0010,Classic Lighting Money,Feeling product usually course wonder message role cover beautiful that.,22.89,15.82,17916,35,47,37,321,True,2022-09-25T08:33:16
PROD000912,CAT0008,Smart Bedding History,Rock Congress no like floor soldier true fine difference day training.,43.08,24.87,293,43,51,74,247,True,2023-09-02T09:09:37
PROD000913,CAT0032,Mini Motor Oil Bring,Usually back information control there within right performance alone factor issue talk.,44.67,26.36,18877,30,15,35,387,True,2023-08-28T23:00:10
PROD000914,CAT0023,Mini Textbooks Final,Raise provide window almost card spend more term animal respond message perhaps painting.,219.85,94.22,20284,12,12,48,239,True,2022-06-19T11:44:50
PROD000915,CAT0028,Classic Action Figures Blue,Up try must effect ball value writer make recent authority same class focus add.,29.54,14.25,10979,86,34,50,376,True,2021-08-19T20:25:11
PROD000916,CAT0011,Essential Men's Clothing Protect,Why international surface step cost field song stuff subject simple.,46.29,32.02,22970,60,47,66,69,True,2021-06-18T01:52:26
PROD000917,CAT0002,Essential Laptops Those,Create commercial media believe success save ok stage none.,68.68,42.71,13088,66,10,79,398,True,2022-08-06T01:09:10
PROD000918,CAT0014,Smart Watches Would,Son smile deep little wrong hold something simple.,41.43,27.29,28718,45,49,52,41,True,2023-05-02T05:59:19
PROD000919,CAT0011,Pro Men's Clothing Sea,Leader body keep what it will just attack community here behind establish item.,19.38,10.98,6065,49,2,18,273,True,2023-06-14T13:47:40
PROD000920,CAT0011,Essential Men's Clothing Offer,Imagine ready oil American knowledge use writer treat your.,41.8,26.21,14704,27,37,57,96,True,2022-02-21T18:54:18
PROD000921,CAT0012,Premium Women's Clothing Certainly,Available risk cell speech but perform know practice affect such senior learn body investment.,120.1,71.32,27938,26,52,25,125,False,2020-09-27T21:19:16
PROD000922,CAT0019,Pro Team Sports Democrat,White perform never else issue mind same station matter evidence food.,9.66,5.52,19514,6,52,6,310,True,2023-07-21T03:27:45
PROD000923,CAT0026,Smart Hair Care Number,Understand practice campaign imagine call help stage then like blood entire quality.,38.84,17.52,14578,10,10,57,204,True,2022-11-30T16:54:12
PROD000924,CAT0004,Essential Cameras Think,Lead big red happen possible whether seat by watch wide manage something win certainly.,14.29,9.84,14150,29,13,13,244,True,2020-05-02T05:15:46
PROD000925,CAT0002,Classic Laptops Help,Media Democrat worker range baby man right official information inside standard city firm ball rock religious.,138.94,85.47,2503,11,49,15,294,True,2023-02-25T20:02:42
PROD000926,CAT0013,Pro Shoes Include,Yes onto at career Republican look firm probably.,5.32,2.99,4456,25,21,64,47,True,2021-11-21T07:53:41
PROD000927,CAT0025,Smart Makeup Have,Parent something reflect with into phone level visit church senior.,16.93,11.1,1582,58,3,72,73,True,2020-04-25T19:11:30
PROD000928,CAT0021,Ultra Non-Fiction Teacher,Yet class produce side kind agree energy card dark probably magazine.,52.07,27.08,3683,92,49,58,425,True,2024-01-12T16:07:21
PROD000929,CAT0028,Ultra Action Figures Positive,Dream also understand authority score security center rise husband else more.,216.72,143.27,9270,32,47,72,365,False,2020-02-02T01:45:58
PROD000930,CAT0001,Pro Smartphones Training,Miss agreement firm economy wife director remain husband hotel sing right.,30.6,17.5,15222,27,14,39,216,True,2023-08-15T07:50:07
PROD000931,CAT0010,Smart Lighting Position,Century field brother word great improve over appear price somebody add never around investment.,17.01,11.18,3697,31,57,30,402,True,2020-02-08T14:54:29
PROD000932,CAT0017,Premium Outdoor Gear Ground,Strategy hair ability daughter human design sit involve woman little against young stuff family child continue.,316.52,153.49,14313,43,10,30,366,True,2022-12-20T04:47:40
PROD000933,CAT0018,Essential Cycling Kind,Win loss ever home red consumer tax.,5.83,3.91,3861,100,14,63,91,True,2023-04-21T14:19:54
PROD000934,CAT0024,Ultra Skincare How,Daughter later from see else ground low recently something degree adult point assume see help.,5.0,2.71,29354,9,29,31,404,True,2022-06-27T04:46:18
PROD000935,CAT0012,Premium Women's Clothing Analysis,Include walk black modern manager fish capital.,56.15,32.97,26880,40,58,59,414,True,2022-10-15T10:04:37
PROD000936,CAT0022,Classic Children's Books Share,Plan many event between sense prevent student.,18.13,7.8,14513,7,7,68,317,True,2021-08-09T12:52:38
PROD000937,CAT0012,Pro Women's Clothing Hope,Law man increase fill heavy easy simply.,9.72,4.76,1399,26,20,76,112,True,2022-04-08T07:47:09
PROD000938,CAT0018,Ultra Cycling Cover,Fight something now financial summer respond article executive.,77.48,32.8,5562,33,19,49,219,True,2021-09-02T02:27:16
PROD000939,CAT0025,Ultra Makeup Deal,Hand season bad yourself Republican such anyone policy remain charge race win training.,44.37,25.37,18736,6,12,50,447,True,2023-02-22T16:33:15
PROD000940,CAT0015,Mini Bags Knowledge,Theory peace information care director everyone response second three skin wrong assume few quality.,16.83,8.64,4533,58,37,77,21,True,2023-12-23T19:33:52
PROD000941,CAT0012,Ultra Women's Clothing And,Particular water guess rock until high federal party prevent whom trouble reality summer develop quite.,7.13,3.28,24099,95,19,13,334,True,2020-01-10T23:34:17
PROD000942,CAT0022,Mini Children's Books Nothing,Seek look worry color community meet investment activity economy final listen audience hit fast.,94.34,44.16,11099,85,58,45,246,True,2022-04-12T09:19:52
PROD000943,CAT0012,Smart Women's Clothing Attack,Time appear already appear trouble cell rule service research fish.,72.26,30.88,9176,35,22,80,308,True,2020-04-10T23:28:43
PROD000944,CAT0015,Premium Bags School,Plant big contain all design base bar consumer relate character skill old.,29.4,15.97,8630,91,29,11,156,True,2023-06-29T13:57:37
PROD000945,CAT0007,Ultra Kitchen Appliances Government,Wear Democrat care word budget tell increase recent what and.,303.68,148.22,16604,71,18,40,108,True,2023-05-15T21:16:08
PROD000946,CAT0025,Mini Makeup Or,Hot site true analysis term party remain middle former field attorney baby.,9.17,3.89,14840,88,56,49,449,True,2023-07-10T13:04:28
PROD000947,CAT0030,Ultra Baby Toys By,Agreement grow choice heart bed table hard soldier result.,5.31,2.33,24790,34,27,75,473,True,2020-07-27T14:35:13
PROD000948,CAT0024,Smart Skincare Major,Provide before event throw find group them movie image room medical memory south television.,14.44,8.63,2905,71,25,71,382,True,2020-04-14T06:16:15
PROD000949,CAT0004,Ultra Cameras Ago,Up really choose agree region body science maybe hard fall science.,31.35,13.94,22849,26,38,19,5,True,2022-08-15T03:01:25
PROD000950,CAT0022,Ultra Children's Books Factor,Term main spring nice black cold back energy.,44.35,18.29,21343,76,26,7,148,False,2023-02-02T20:39:46
PROD000951,CAT0027,Ultra Fragrances None,Watch indeed mean compare fish environmental name sense while region sea shoulder under.,24.79,15.52,1140,48,59,9,116,True,2023-10-12T02:28:37
PROD000952,CAT0018,Classic Cycling Likely,Start various task get south major statement get cause record exist when.,50.52,34.07,16735,36,15,8,202,True,2023-09-29T03:08:07
PROD000953,CAT0014,Ultra Watches Until,Perform allow use must relationship international require other in.,7.38,3.0,15483,94,52,20,280,False,2021-07-22T16:10:57
PROD000954,CAT0012,Mini Women's Clothing Possible,North force situation security its crime behavior society across shoulder.,187.26,98.53,15627,78,43,40,397,True,2020-02-20T03:50:07
PROD000955,CAT0029,Classic Board Games Democrat,Election play occur chance sometimes yet people up understand single already really many such.,30.01,16.58,14169,47,15,69,389,True,2020-05-25T01:31:15
PROD000956,CAT0025,Pro Makeup Generation,Understand gun skill form catch real offer exist indeed throw suggest region as example.,126.56,68.5,18814,58,15,43,348,True,2024-05-19T03:57:40
PROD000957,CAT0031,Premium Car Accessories Green,Member hear stop thank professional according from own nearly successful only others significant article.,49.96,34.78,24360,45,53,46,434,True,2022-07-29T09:42:13
PROD000958,CAT0009,Premium Garden Tools However,Table start hope tend image station road.,57.29,25.3,22806,63,5,38,331,True,2023-08-05T22:24:12
PROD000959,CAT0005,Ultra Tablets Grow,Area best table agent life almost dinner summer.,65.61,36.97,22423,97,30,8,208,True,2021-08-03T10:14:09
PROD000960,CAT0004,Ultra Cameras Commercial,Improve under industry person information present TV knowledge accept vote bed.,56.67,35.63,25052,25,38,6,242,True,2021-07-04T21:17:33
PROD000961,CAT0006,Classic Furniture Movie,Worker performance way account pretty to pass.,71.61,43.1,26801,73,12,67,61,True,2023-07-24T19:00:39
PROD000962,CAT0021,Mini Non-Fiction Leader,Commercial exist writer full break such large voice election write society behavior southern baby.,163.2,112.56,6737,34,31,16,234,True,2020-01-19T21:02:41
PROD000963,CAT0028,Essential Action Figures Apply,Do phone garden manage personal free move.,41.92,27.11,20062,38,12,56,300,True,2020-04-03T20:23:57
PROD000964,CAT0014,Classic Watches Read,White positive final or exactly personal expect heart involve I.,77.54,47.72,17599,92,44,35,497,True,2022-01-07T14:13:25
PROD000965,CAT0021,Smart Non-Fiction Open,Decade perhaps total voice medical return heart old range understand edge purpose.,29.73,14.59,19760,93,3,19,144,True,2023-07-24T09:06:38
PROD000966,CAT0029,Ultra Board Games Attack,Carry industry so practice government any we father relationship story ago far.,186.45,76.08,19671,27,6,48,419,True,2021-08-12T20:18:38
PROD000967,CAT0001,Classic Smartphones Society,Now have every cell talk newspaper lay fund several would east person already.,14.71,7.51,17433,25,19,34,287,True,2022-05-13T12:24:55
PROD000968,CAT0016,Smart Fitness Equipment Party,Through choice technology authority listen brother goal court vote.,287.47,184.99,4857,93,45,14,238,True,2020-12-12T20:55:56
PROD000969,CAT0027,Mini Fragrances Effort,Remain soldier watch size bit car she society.,31.56,17.09,232,54,42,53,488,True,2021-11-20T02:09:32
PROD000970,CAT0008,Smart Bedding Partner,City item own down according onto always couple pay he beyond behavior something picture nothing into.,5.95,2.99,17341,79,57,11,52,True,2022-02-23T19:03:10
PROD000971,CAT0010,Smart Lighting Number,Voice involve four far cell act somebody test her last fine letter return already house.,38.62,25.89,16794,16,23,5,102,False,2020-05-24T02:26:39
PROD000972,CAT0008,Classic Bedding Clearly,Happen decade simply attack agreement cup child simply your.,14.63,7.94,5164,57,42,43,21,True,2020-05-28T21:28:47
PROD000973,CAT0014,Smart Watches First,Car court type find subject arm catch research bill effort economy.,90.81,37.17,17725,9,35,13,232,True,2021-04-11T17:24:42
PROD000974,CAT0011,Ultra Men's Clothing Clear,Have cause carry available perhaps window act few back black purpose his.,15.13,8.78,18081,27,43,42,426,True,2024-06-24T00:27:07
PROD000975,CAT0021,Premium Non-Fiction Political,Meet country capital mean experience court break close occur by physical its arm especially.,19.39,12.13,21693,7,31,23,264,True,2022-11-18T20:39:14
PROD000976,CAT0012,Ultra Women's Clothing Actually,Scene newspaper traditional same my last at.,5.0,2.96,20737,40,7,14,214,True,2023-08-07T03:50:59
PROD000977,CAT0008,Ultra Bedding Check,Week really mouth enough somebody too letter sense.,19.24,11.85,28183,19,12,65,207,True,2020-02-18T07:56:18
