payment_id,order_id,payment_sequence,payment_type,installments,payment_value,payment_status
PAY000008242,ORD00007472,2,debit_card,1,1117.1,approved
PAY000008243,ORD00007473,1,credit_card,2,1053.01,refunded
PAY000008244,ORD00007474,1,debit_card,1,1185.09,refunded
PAY000008245,ORD00007475,1,boleto,1,983.03,approved
PAY000008246,ORD00007476,1,debit_card,1,298.68,approved
PAY000008247,ORD00007477,1,credit_card,1,453.22,approved
PAY000008248,ORD00007477,2,credit_card,2,1133.48,approved
PAY000008249,ORD00007478,1,credit_card,6,220.47,approved
PAY000008250,ORD00007478,2,debit_card,1,797.7,approved
PAY000008251,ORD00007479,1,boleto,1,1106.12,approved
PAY000008252,ORD00007480,1,credit_card,12,1025.27,approved
PAY000008253,ORD00007481,1,credit_card,1,475.65,approved
PAY000008254,ORD00007482,1,credit_card,6,934.74,approved
PAY000008255,ORD00007483,1,credit_card,12,252.46,approved
PAY000008256,ORD00007483,2,credit_card,3,257.07,approved
PAY000008257,ORD00007484,1,credit_card,2,648.82,approved
PAY000008258,ORD00007485,1,boleto,1,396.31,approved
PAY000008259,ORD00007486,1,credit_card,6,306.23,approved
PAY000008260,ORD00007487,1,credit_card,12,314.81,approved
PAY000008261,ORD00007488,1,credit_card,3,1035.26,approved
PAY000008262,ORD00007489,1,credit_card,12,762.8,approved
PAY000008263,ORD00007490,1,credit_card,12,1104.63,approved
PAY000008264,ORD00007491,1,credit_card,12,295.08,approved
PAY000008265,ORD00007492,1,debit_card,1,844.32,approved
PAY000008266,ORD00007493,1,credit_card,6,668.4,approved
PAY000008267,ORD00007494,1,debit_card,1,79.22,approved
PAY000008268,ORD00007495,1,credit_card,3,647.46,approved
PAY000008269,ORD00007496,1,credit_card,1,935.26,approved
PAY000008270,ORD00007497,1,boleto,1,413.42,approved
PAY000008271,ORD00007498,1,credit_card,3,304.42,approved
PAY000008272,ORD00007499,1,boleto,1,805.42,approved
PAY000008273,ORD00007500,1,debit_card,1,1132.99,approved
PAY000008274,ORD00007501,1,credit_card,1,956.83,approved
PAY000008275,ORD00007502,1,credit_card,2,500.89,approved
PAY000008276,ORD00007503,1,debit_card,1,1112.21,approved
PAY000008277,ORD00007504,1,debit_card,1,414.38,approved
PAY000008278,ORD00007505,1,credit_card,6,1177.68,approved
PAY000008279,ORD00007505,2,debit_card,1,433.08,approved
PAY000008280,ORD00007506,1,credit_card,2,398.35,approved
PAY000008281,ORD00007507,1,credit_card,12,259.71,approved
PAY000008282,ORD00007508,1,credit_card,2,647.13,approved
PAY000008283,ORD00007509,1,credit_card,3,1007.13,approved
PAY000008284,ORD00007510,1,debit_card,1,59.48,approved
PAY000008285,ORD00007511,1,credit_card,1,445.81,approved
PAY000008286,ORD00007511,2,credit_card,2,532.48,approved
PAY000008287,ORD00007512,1,credit_card,6,441.08,approved
PAY000008288,ORD00007513,1,credit_card,2,894.03,approved
PAY000008289,ORD00007513,2,credit_card,2,582.26,approved
PAY000008290,ORD00007514,1,credit_card,2,587.58,approved
PAY000008291,ORD00007515,1,credit_card,3,760.56,approved
PAY000008292,ORD00007516,1,debit_card,1,1040.49,approved
PAY000008293,ORD00007516,2,credit_card,12,312.46,approved
PAY000008294,ORD00007517,1,boleto,1,27.5,approved
PAY000008295,ORD00007518,1,credit_card,6,134.83,approved
PAY000008296,ORD00007519,1,credit_card,2,544.94,approved
PAY000008297,ORD00007520,1,credit_card,3,709.6,approved
PAY000008298,ORD00007521,1,credit_card,3,1192.56,approved
PAY000008299,ORD00007522,1,voucher,1,657.97,approved
PAY000008300,ORD00007523,1,boleto,1,659.66,approved
PAY000008301,ORD00007524,1,credit_card,12,379.34,approved
PAY000008302,ORD00007525,1,boleto,1,260.9,approved
PAY000008303,ORD00007526,1,debit_card,1,864.8,approved
PAY000008304,ORD00007527,1,credit_card,2,309.68,approved
PAY000008305,ORD00007528,1,credit_card,1,1163.13,approved
PAY000008306,ORD00007529,1,boleto,1,339.48,approved
PAY000008307,ORD00007530,1,boleto,1,240.43,approved
PAY000008308,ORD00007531,1,credit_card,6,1179.04,approved
PAY000008309,ORD00007531,2,boleto,1,1059.04,approved
PAY000008310,ORD00007532,1,credit_card,1,238.97,approved
PAY000008311,ORD00007532,2,credit_card,2,332.84,approved
PAY000008312,ORD00007533,1,credit_card,1,428.41,approved
PAY000008313,ORD00007534,1,credit_card,1,289.88,approved
PAY000008314,ORD00007535,1,boleto,1,886.55,approved
PAY000008315,ORD00007535,2,credit_card,3,236.74,approved
PAY000008316,ORD00007536,1,credit_card,2,147.27,approved
PAY000008317,ORD00007537,1,boleto,1,511.55,approved
PAY000008318,ORD00007537,2,credit_card,6,211.87,approved
PAY000008319,ORD00007538,1,credit_card,6,91.07,approved
PAY000008320,ORD00007539,1,credit_card,1,863.05,approved
PAY000008321,ORD00007540,1,credit_card,2,801.67,approved
PAY000008322,ORD00007541,1,boleto,1,932.0,approved
PAY000008323,ORD00007542,1,debit_card,1,1191.34,approved
PAY000008324,ORD00007543,1,credit_card,6,772.04,approved
PAY000008325,ORD00007544,1,debit_card,1,77.41,approved
PAY000008326,ORD00007545,1,boleto,1,486.81,approved
PAY000008327,ORD00007546,1,debit_card,1,1095.92,approved
PAY000008328,ORD00007547,1,boleto,1,317.13,approved
PAY000008329,ORD00007548,1,credit_card,1,663.44,approved
PAY000008330,ORD00007549,1,credit_card,12,844.11,approved
PAY000008331,ORD00007550,1,credit_card,6,98.78,approved
PAY000008332,ORD00007550,2,debit_card,1,933.96,approved
PAY000008333,ORD00007551,1,voucher,1,762.31,approved
PAY000008334,ORD00007552,1,credit_card,12,587.17,approved
PAY000008335,ORD00007553,1,credit_card,12,428.38,approved
PAY000008336,ORD00007554,1,credit_card,6,752.4,approved
PAY000008337,ORD00007555,1,debit_card,1,488.31,approved
PAY000008338,ORD00007556,1,credit_card,12,188.74,approved
PAY000008339,ORD00007557,1,credit_card,6,1070.3,approved
PAY000008340,ORD00007558,1,credit_card,1,430.52,approved
PAY000008341,ORD00007559,1,credit_card,6,889.28,approved
PAY000008342,ORD00007560,1,boleto,1,558.81,approved
PAY000008343,ORD00007561,1,credit_card,12,1159.95,approved
PAY000008344,ORD00007562,1,credit_card,2,410.13,approved
PAY000008345,ORD00007563,1,credit_card,6,367.1,approved
PAY000008346,ORD00007564,1,debit_card,1,214.8,approved
PAY000008347,ORD00007565,1,credit_card,12,1092.22,approved
PAY000008348,ORD00007566,1,credit_card,6,1066.95,approved
PAY000008349,ORD00007567,1,credit_card,6,686.74,refunded
PAY000008350,ORD00007568,1,boleto,1,1077.24,refunded
PAY000008351,ORD00007568,2,credit_card,12,200.28,refunded
PAY000008352,ORD00007569,1,boleto,1,121.91,approved
PAY000008353,ORD00007570,1,credit_card,1,1146.18,approved
PAY000008354,ORD00007571,1,voucher,1,768.14,approved
PAY000008355,ORD00007572,1,debit_card,1,923.16,approved
PAY000008356,ORD00007573,1,credit_card,2,819.1,approved
PAY000008357,ORD00007574,1,boleto,1,571.94,approved
PAY000008358,ORD00007575,1,debit_card,1,304.23,approved
PAY000008359,ORD00007576,1,credit_card,3,264.71,approved
PAY000008360,ORD00007577,1,credit_card,6,1007.14,approved
PAY000008361,ORD00007578,1,boleto,1,1015.02,approved
PAY000008362,ORD00007579,1,credit_card,12,563.45,approved
PAY000008363,ORD00007580,1,voucher,1,742.0,approved
PAY000008364,ORD00007581,1,credit_card,12,332.37,approved
PAY000008365,ORD00007581,2,credit_card,3,180.23,approved
PAY000008366,ORD00007582,1,credit_card,1,1021.71,approved
PAY000008367,ORD00007583,1,credit_card,6,266.27,approved
PAY000008368,ORD00007584,1,credit_card,1,519.45,approved
PAY000008369,ORD00007585,1,debit_card,1,937.76,approved
PAY000008370,ORD00007586,1,credit_card,1,285.22,approved
PAY000008371,ORD00007587,1,credit_card,12,351.58,approved
PAY000008372,ORD00007588,1,boleto,1,191.88,approved
PAY000008373,ORD00007589,1,credit_card,6,1045.07,approved
PAY000008374,ORD00007590,1,credit_card,3,305.81,refunded
PAY000008375,ORD00007591,1,boleto,1,99.98,approved
PAY000008376,ORD00007592,1,credit_card,6,837.08,approved
PAY000008377,ORD00007593,1,credit_card,12,1180.95,approved
PAY000008378,ORD00007594,1,credit_card,3,827.69,refunded
PAY000008379,ORD00007595,1,credit_card,6,849.07,approved
PAY000008380,ORD00007596,1,debit_card,1,430.76,approved
PAY000008381,ORD00007597,1,boleto,1,1165.82,approved
PAY000008382,ORD00007597,2,credit_card,2,632.29,approved
PAY000008383,ORD00007598,1,credit_card,6,1095.61,approved
PAY000008384,ORD00007599,1,credit_card,12,1063.75,approved
PAY000008385,ORD00007600,1,credit_card,3,777.8,approved
PAY000008386,ORD00007601,1,debit_card,1,134.86,approved
PAY000008387,ORD00007602,1,credit_card,3,1080.65,refunded
PAY000008388,ORD00007603,1,credit_card,3,984.16,approved
PAY000008389,ORD00007603,2,boleto,1,75.83,approved
PAY000008390,ORD00007604,1,debit_card,1,751.69,approved
PAY000008391,ORD00007605,1,credit_card,3,149.27,refunded
PAY000008392,ORD00007606,1,credit_card,2,938.85,refunded
PAY000008393,ORD00007607,1,credit_card,2,450.08,refunded
PAY000008394,ORD00007608,1,credit_card,3,161.77,approved
PAY000008395,ORD00007609,1,credit_card,6,1086.75,approved
PAY000008396,ORD00007610,1,credit_card,2,919.6,approved
PAY000008397,ORD00007611,1,credit_card,6,902.56,refunded
PAY000008398,ORD00007612,1,boleto,1,338.47,refunded
PAY000008399,ORD00007613,1,debit_card,1,263.31,approved
PAY000008400,ORD00007614,1,credit_card,3,271.46,approved
PAY000008401,ORD00007615,1,debit_card,1,569.56,approved
PAY000008402,ORD00007616,1,boleto,1,693.22,approved
PAY000008403,ORD00007617,1,credit_card,6,416.11,approved
PAY000008404,ORD00007618,1,credit_card,1,118.9,approved
PAY000008405,ORD00007619,1,credit_card,2,98.46,approved
PAY000008406,ORD00007620,1,debit_card,1,668.94,refunded
PAY000008407,ORD00007621,1,boleto,1,942.16,approved
PAY000008408,ORD00007622,1,credit_card,2,640.75,approved
PAY000008409,ORD00007623,1,credit_card,2,598.71,approved
PAY000008410,ORD00007623,2,boleto,1,944.32,approved
PAY000008411,ORD00007624,1,debit_card,1,980.93,approved
PAY000008412,ORD00007625,1,credit_card,3,974.83,refunded
PAY000008413,ORD00007626,1,credit_card,3,720.2,approved
PAY000008414,ORD00007627,1,credit_card,1,147.79,approved
PAY000008415,ORD00007628,1,credit_card,3,874.95,approved
PAY000008416,ORD00007629,1,credit_card,1,188.51,approved
PAY000008417,ORD00007630,1,credit_card,2,902.73,approved
PAY000008418,ORD00007631,1,boleto,1,599.17,refunded
PAY000008419,ORD00007632,1,credit_card,3,509.91,approved
PAY000008420,ORD00007633,1,debit_card,1,607.63,approved
PAY000008421,ORD00007634,1,credit_card,1,835.23,approved
PAY000008422,ORD00007635,1,credit_card,1,186.51,approved
PAY000008423,ORD00007636,1,credit_card,12,264.62,approved
PAY000008424,ORD00007637,1,credit_card,1,174.69,approved
PAY000008425,ORD00007638,1,boleto,1,472.67,approved
PAY000008426,ORD00007639,1,debit_card,1,291.55,approved
PAY000008427,ORD00007640,1,credit_card,1,961.58,approved
PAY000008428,ORD00007641,1,credit_card,3,153.12,approved
PAY000008429,ORD00007641,2,debit_card,1,581.99,approved
PAY000008430,ORD00007642,1,credit_card,2,668.22,approved
PAY000008431,ORD00007643,1,credit_card,6,1136.34,approved
PAY000008432,ORD00007644,1,debit_card,1,106.14,approved
PAY000008433,ORD00007645,1,credit_card,2,377.74,approved
PAY000008434,ORD00007646,1,credit_card,12,892.58,approved
PAY000008435,ORD00007647,1,credit_card,3,79.19,approved
PAY000008436,ORD00007648,1,credit_card,3,837.88,approved
PAY000008437,ORD00007649,1,credit_card,6,519.88,approved
PAY000008438,ORD00007650,1,credit_card,1,1105.53,approved
PAY000008439,ORD00007651,1,credit_card,12,526.21,approved
PAY000008440,ORD00007652,1,debit_card,1,636.15,approved
PAY000008441,ORD00007652,2,credit_card,1,582.82,approved
PAY000008442,ORD00007653,1,credit_card,2,1190.22,approved
PAY000008443,ORD00007654,1,credit_card,6,651.39,approved
PAY000008444,ORD00007655,1,debit_card,1,439.3,approved
PAY000008445,ORD00007656,1,boleto,1,956.25,approved
PAY000008446,ORD00007657,1,credit_card,6,194.41,approved
PAY000008447,ORD00007658,1,credit_card,12,1054.64,approved
PAY000008448,ORD00007659,1,boleto,1,1090.17,approved
PAY000008449,ORD00007660,1,boleto,1,215.15,approved
PAY000008450,ORD00007661,1,boleto,1,624.99,approved
PAY000008451,ORD00007662,1,credit_card,3,119.65,approved
PAY000008452,ORD00007663,1,credit_card,3,214.26,approved
PAY000008453,ORD00007664,1,credit_card,1,319.08,approved
PAY000008454,ORD00007665,1,boleto,1,621.69,approved
PAY000008455,ORD00007666,1,credit_card,1,159.25,approved
PAY000008456,ORD00007667,1,credit_card,12,506.34,approved
PAY000008457,ORD00007668,1,debit_card,1,729.2,approved
PAY000008458,ORD00007669,1,debit_card,1,926.73,approved
PAY000008459,ORD00007670,1,credit_card,3,99.04,approved
PAY000008460,ORD00007671,1,credit_card,1,1088.53,approved
PAY000008461,ORD00007672,1,debit_card,1,614.61,approved
PAY000008462,ORD00007673,1,boleto,1,477.5,approved
PAY000008463,ORD00007674,1,debit_card,1,876.83,approved
PAY000008464,ORD00007675,1,credit_card,12,680.31,approved
PAY000008465,ORD00007676,1,boleto,1,520.03,approved
PAY000008466,ORD00007677,1,credit_card,3,236.83,approved
PAY000008467,ORD00007678,1,credit_card,6,536.82,approved
PAY000008468,ORD00007679,1,credit_card,1,161.7,approved
PAY000008469,ORD00007680,1,credit_card,2,193.79,approved
PAY000008470,ORD00007681,1,boleto,1,887.28,approved
PAY000008471,ORD00007682,1,credit_card,1,1035.46,refunded
PAY000008472,ORD00007683,1,debit_card,1,203.63,approved
PAY000008473,ORD00007684,1,boleto,1,801.59,approved
PAY000008474,ORD00007685,1,credit_card,12,1001.8,approved
PAY000008475,ORD00007686,1,credit_card,1,169.01,refunded
PAY000008476,ORD00007687,1,credit_card,2,682.91,approved
PAY000008477,ORD00007687,2,debit_card,1,227.39,approved
PAY000008478,ORD00007688,1,boleto,1,1145.65,approved
PAY000008479,ORD00007689,1,credit_card,2,314.9,approved
PAY000008480,ORD00007689,2,credit_card,1,605.04,approved
PAY000008481,ORD00007690,1,credit_card,12,603.59,approved
PAY000008482,ORD00007691,1,credit_card,2,1190.55,approved
PAY000008483,ORD00007692,1,debit_card,1,588.38,approved
PAY000008484,ORD00007693,1,credit_card,12,576.88,approved
PAY000008485,ORD00007693,2,credit_card,12,410.33,approved
PAY000008486,ORD00007694,1,credit_card,1,198.77,approved
PAY000008487,ORD00007695,1,credit_card,2,890.05,approved
PAY000008488,ORD00007696,1,credit_card,2,216.25,approved
PAY000008489,ORD00007697,1,credit_card,3,878.45,approved
PAY000008490,ORD00007698,1,boleto,1,103.49,approved
PAY000008491,ORD00007699,1,debit_card,1,393.63,approved
PAY000008492,ORD00007700,1,credit_card,6,188.16,approved
PAY000008493,ORD00007701,1,credit_card,3,274.22,approved
PAY000008494,ORD00007702,1,boleto,1,531.44,approved
PAY000008495,ORD00007703,1,credit_card,3,925.94,refunded
PAY000008496,ORD00007704,1,debit_card,1,703.09,approved
PAY000008497,ORD00007705,1,credit_card,2,344.76,approved
PAY000008498,ORD00007706,1,credit_card,2,1034.84,approved
PAY000008499,ORD00007707,1,credit_card,1,1086.7,approved
PAY000008500,ORD00007708,1,boleto,1,40.72,approved
PAY000008501,ORD00007709,1,debit_card,1,1090.34,refunded
PAY000008502,ORD00007710,1,credit_card,3,883.67,approved
PAY000008503,ORD00007711,1,boleto,1,1195.94,refunded
PAY000008504,ORD00007712,1,credit_card,6,1136.64,approved
PAY000008505,ORD00007713,1,credit_card,3,284.86,approved
PAY000008506,ORD00007714,1,credit_card,12,182.04,approved
PAY000008507,ORD00007715,1,boleto,1,303.45,approved
PAY000008508,ORD00007715,2,credit_card,12,483.25,approved
PAY000008509,ORD00007716,1,credit_card,3,20.02,approved
PAY000008510,ORD00007717,1,credit_card,3,534.07,approved
PAY000008511,ORD00007718,1,credit_card,1,713.64,approved
PAY000008512,ORD00007719,1,boleto,1,1158.67,approved
PAY000008513,ORD00007720,1,credit_card,6,323.34,approved
PAY000008514,ORD00007721,1,credit_card,3,49.28,approved
PAY000008515,ORD00007721,2,debit_card,1,840.93,approved
PAY000008516,ORD00007722,1,credit_card,1,1063.42,approved
PAY000008517,ORD00007723,1,credit_card,2,392.61,approved
PAY000008518,ORD00007724,1,voucher,1,633.09,approved
PAY000008519,ORD00007725,1,credit_card,1,695.69,approved
PAY000008520,ORD00007726,1,boleto,1,518.75,approved
PAY000008521,ORD00007727,1,credit_card,12,1068.6,approved
PAY000008522,ORD00007728,1,credit_card,2,392.66,refunded
PAY000008523,ORD00007728,2,credit_card,6,77.89,refunded
PAY000008524,ORD00007729,1,credit_card,2,1055.29,approved
PAY000008525,ORD00007730,1,debit_card,1,143.31,approved
PAY000008526,ORD00007731,1,credit_card,3,343.71,refunded
PAY000008527,ORD00007732,1,voucher,1,99.92,approved
PAY000008528,ORD00007733,1,credit_card,2,42.04,approved
PAY000008529,ORD00007734,1,credit_card,2,837.23,approved
PAY000008530,ORD00007735,1,credit_card,1,1078.37,approved
PAY000008531,ORD00007736,1,credit_card,2,567.76,approved
PAY000008532,ORD00007737,1,credit_card,1,1171.88,approved
PAY000008533,ORD00007738,1,credit_card,12,167.23,approved
PAY000008534,ORD00007739,1,credit_card,6,1042.36,approved
PAY000008535,ORD00007739,2,debit_card,1,886.56,approved
PAY000008536,ORD00007740,1,boleto,1,1018.38,approved
PAY000008537,ORD00007741,1,boleto,1,370.65,approved
PAY000008538,ORD00007742,1,credit_card,3,216.68,approved
PAY000008539,ORD00007743,1,credit_card,2,218.55,approved
PAY000008540,ORD00007744,1,credit_card,6,1109.99,approved
PAY000008541,ORD00007745,1,credit_card,2,257.26,approved
PAY000008542,ORD00007746,1,credit_card,2,339.64,approved
PAY000008543,ORD00007747,1,debit_card,1,1099.78,approved
PAY000008544,ORD00007748,1,debit_card,1,715.3,approved
PAY000008545,ORD00007749,1,boleto,1,259.29,approved
PAY000008546,ORD00007750,1,debit_card,1,535.09,approved
PAY000008547,ORD00007751,1,voucher,1,972.82,approved
PAY000008548,ORD00007752,1,credit_card,6,69.36,approved
PAY000008549,ORD00007752,2,credit_card,6,364.03,approved
PAY000008550,ORD00007753,1,credit_card,12,234.42,approved
PAY000008551,ORD00007753,2,credit_card,6,163.38,approved
PAY000008552,ORD00007754,1,debit_card,1,971.46,approved
PAY000008553,ORD00007755,1,boleto,1,686.35,approved
PAY000008554,ORD00007756,1,credit_card,12,512.43,approved
PAY000008555,ORD00007756,2,boleto,1,1194.73,approved
PAY000008556,ORD00007757,1,credit_card,12,544.07,approved
PAY000008557,ORD00007758,1,boleto,1,861.44,approved
PAY000008558,ORD00007759,1,credit_card,2,1046.17,approved
PAY000008559,ORD00007760,1,boleto,1,233.58,approved
PAY000008560,ORD00007761,1,boleto,1,136.61,refunded
PAY000008561,ORD00007762,1,credit_card,12,955.66,approved
PAY000008562,ORD00007763,1,credit_card,3,181.64,refunded
PAY000008563,ORD00007764,1,credit_card,12,26.01,approved
PAY000008564,ORD00007765,1,boleto,1,471.52,approved
PAY000008565,ORD00007766,1,credit_card,1,1017.17,approved
PAY000008566,ORD00007767,1,credit_card,12,1185.83,approved
PAY000008567,ORD00007768,1,debit_card,1,166.4,approved
PAY000008568,ORD00007769,1,credit_card,2,371.98,approved
PAY000008569,ORD00007770,1,debit_card,1,949.07,approved
PAY000008570,ORD00007771,1,debit_card,1,853.46,approved
PAY000008571,ORD00007772,1,debit_card,1,343.64,approved
PAY000008572,ORD00007773,1,credit_card,2,526.24,approved
PAY000008573,ORD00007774,1,credit_card,12,242.8,approved
PAY000008574,ORD00007775,1,debit_card,1,142.67,approved
PAY000008575,ORD00007776,1,credit_card,6,1054.23,approved
PAY000008576,ORD00007777,1,credit_card,12,430.85,approved
PAY000008577,ORD00007778,1,credit_card,2,218.43,approved
PAY000008578,ORD00007779,1,credit_card,2,569.18,approved
PAY000008579,ORD00007780,1,boleto,1,1072.43,approved
PAY000008580,ORD00007781,1,credit_card,1,206.59,approved
PAY000008581,ORD00007782,1,debit_card,1,115.9,approved
PAY000008582,ORD00007783,1,boleto,1,1165.19,approved
